Epoch,DiscLoss,GenLoss
1,0.313311007885905,31.786730670928954
2,0.3382881417829776,14.86355453491211
3,0.28052227607637176,12.306635413169861
4,0.09150217236485332,9.973981904983521
5,0.12138396286405623,9.01132809638977
6,0.22475144236406777,10.25548701763153
7,0.10952260978519916,10.099283919334411
8,0.060614250270155025,10.926022958755492
9,0.1266649091313593,9.060850558280945
10,0.07052467799396255,10.174525127410888
11,0.07321693815058097,10.598381776809692
12,0.0473020071026167,11.110971927642822
13,0.10596476691520365,11.177015547752381
14,0.08713673167629167,9.094424278736115
15,0.068425890278304,9.19760866165161
16,0.08601354031823576,9.438421587944031
17,0.050981566823320466,9.876144614219665
18,0.13776719217916253,9.243760643005372
19,0.07836742382962257,7.363392992019653
20,0.053202580600045624,8.510261626243592
21,0.18927509248896968,11.753579465150834
22,0.08912674290593714,8.177466225624084
23,0.21551910343579947,8.438844044208526
24,0.05207774777663872,8.42463638305664
25,0.3506132650002837,9.037521098852158
26,0.06744357716292143,7.970259704589844
27,0.08999264594400301,8.217871165275573
28,0.0958067605854012,8.743934984207153
29,0.11390757487853989,9.16732337474823
30,0.07933790916227736,9.964177656173707
31,0.07742296085692942,10.644040522575379
32,0.06285861998447217,10.484858980178833
33,0.09093017235893058,10.728658103942871
34,0.0653103708755225,9.661637210845948
35,0.05919095052871853,9.58290361881256
36,0.062451998546021056,10.124400815963746
37,0.061667906820075585,8.699986996650695
38,0.10276208537259662,11.739353909492493
39,0.048119881940074265,10.028649072647095
40,0.08063187015242874,9.708636264801026
41,0.042685006338288076,9.196451392173767
42,0.10354437567904824,12.487631578445434
43,0.08978950889548287,12.251901941299439
44,0.06612969060952309,11.348932056427001
45,0.06110432069045601,12.161575937271119
46,0.058001022844109684,9.893285183906555
47,0.06706394785109296,12.85305212020874
48,0.0727619643574144,11.186620407104492
49,0.12019034261353227,10.756430802345276
50,0.07779843998025171,8.669418892860413
51,0.08783119748892432,12.340346975326538
52,0.06637971420190297,9.855258541107178
53,0.05473214916768484,10.541258907318115
54,0.03603617077227682,10.90388084411621
55,0.07314705972152297,13.504139456748963
56,0.07446135970210889,12.25412799835205
57,0.07358384184684837,10.69122486591339
58,0.05601152836010442,11.59908646583557
59,0.0677846473455429,12.396483211517333
60,0.05103210930043133,11.014576096534729
61,0.0392949951463379,10.700067238807678
62,0.0668146288151911,12.69995050430298
63,0.04419175490882481,10.714232754707336
64,0.08586116249374755,11.78848114490509
65,0.07780876097502187,10.313498859405518
66,0.06677141005638987,11.102443051338195
67,0.041815759856835936,10.877664198875427
68,0.08029026411226368,12.468609428405761
69,0.05907785483374028,10.77428343296051
70,0.05291272509661212,11.38019245147705
71,0.08856013931697816,12.38476071357727
72,0.09492762105267502,14.369424395561218
73,0.08586282598262188,11.59594771385193
74,0.04797486406052485,10.485903687477112
75,0.07767872677621199,13.28847201347351
76,0.06789027206832543,10.794680724143982
77,0.06222799604292959,11.200690770149231
78,0.06968596311780857,12.30623703956604
79,0.1479975863463187,10.839506487846375
80,0.09956757422114607,12.228619556427002
81,0.07632881921599619,12.00151934146881
82,0.05906708608788904,11.610278344154358
83,0.10086517497125896,13.291067934036255
84,0.06394174047629349,11.062982845306397
85,0.055784790363395585,11.635483798980713
86,0.04574884484449285,11.33202628135681
87,0.059982113444712014,11.528385729789735
88,0.12668773240220615,11.187365736961365
89,0.09897296726805507,12.767883973121643
90,0.07636433163657784,11.057053518295287
91,0.11182875772678016,13.063125467300415
92,0.05805722089018673,9.660560646057128
93,0.06818697079404956,11.628176546096801
94,0.04536386613879586,12.06975564956665
95,0.04671841751987813,10.6385968208313
96,0.08658668632691842,11.929736933708192
97,0.14518956207065797,15.253728070259093
98,0.04354826026465162,11.282612829208373
99,0.05983624537358992,10.928733243942261
100,0.0969893296990631,13.546937012672425
101,0.03860010716773104,9.671956014633178
102,0.0496366825280711,10.407693181037903
103,0.05579871291785821,11.573559222221375
104,0.05457328023876471,11.22380464076996
105,0.04370085492788348,10.529234170913696
106,0.04410320538270753,10.51950041770935
107,0.03972047169110738,10.060448560714722
108,0.049908803798025474,13.198981628417968
109,0.033966128279425904,11.62663601398468
110,0.08725712870786083,13.658475141525269
111,0.033391325140401024,9.912989602088928
112,0.06234476141966297,12.192854819297791
113,0.04679697641870916,13.252896661758422
114,0.038145733242854474,10.744604148864745
115,0.043437416829838184,11.09126202583313
116,0.04325679445682908,12.713651132583617
117,0.039129605480702594,11.42129680633545
118,0.044006721492041836,12.544603929519653
119,0.039669952659933186,13.71076289176941
120,0.026784795211278835,9.773193740844727
121,0.03361126227711793,12.576698055267334
122,0.0951149691682184,12.913506402969361
123,0.08054005898202661,16.95069980621338
124,0.07176017511752435,13.287344145774842
125,0.048151147673779635,11.650512332916259
126,0.0680047364314305,13.550312614440918
127,0.08194998128874431,16.60971591949463
128,0.06206340339471353,11.998048548698426
129,0.08258962940257476,15.938277111053466
130,0.060694516657677014,12.971841716766358
131,0.05081999510985043,13.215686683654786
132,0.029867218191502617,9.95901155948639
133,0.035994393790897444,10.46003457069397
134,0.1700575305847451,10.915516536086798
135,0.06339572941826191,12.132337098121644
136,0.0662198798893951,12.104179511070251
137,0.05526119114934318,12.801499290466309
138,0.040778179491171615,9.480856528282166
139,0.0502843994734576,11.748936457633972
140,0.03914288011437748,10.321937556266784
141,0.03750518560089404,11.240174732208253
142,0.057933043095981705,12.232723870277404
143,0.049548846160978426,12.382019844055176
144,0.05297061791425051,17.465915822982787
145,0.0553706777940215,14.074339656829833
146,0.06779190176415682,12.541019978523254
147,0.057319945326744344,12.543833508491517
148,0.043028277746561795,12.966428079605102
149,0.050429050396196544,13.31594940662384
150,0.0425988294754643,11.4587832736969
151,0.03637732107577904,12.2003408908844
152,0.05412817486051608,10.825592951774597
153,0.05928109371245228,13.759018297195434
154,0.1583120188727946,15.962154278755188
155,0.052269709686515856,12.573912963867187
156,0.035214146231592164,10.861115961074828
157,0.04357998581617721,11.736957273483277
158,0.03585312975345005,12.335587768554687
159,0.08292690304654116,13.177640318870544
160,0.03041253151430283,10.001220569610595
161,0.029482623630319723,10.224314765930176
162,0.028179619311896147,12.507226362228394
163,0.04076982620288618,11.601834797859192
164,0.03620694385084789,11.480545711517333
165,0.03128385971131138,12.239349308013916
166,0.04044959736231249,12.29630919933319
167,0.04368464867365674,14.238788132667542
168,0.026817550668056356,11.487060303688049
169,0.029048946180264466,10.469099135398865
170,0.031910741194733416,11.70091390132904
171,0.030392190661491583,14.03872528553009
172,0.01864715927694306,11.366363596916198
173,0.06249916159581371,16.207982807159425
174,0.049510497170358575,14.201617727279663
175,0.021759480196243804,15.268942394256591
176,0.030101038525299374,13.571932234764098
177,0.024840481426217594,11.678863315582275
178,0.023514823766890913,11.978099699020385
179,0.025082878010671265,13.441362609863281
180,0.016020184670342132,10.545538845062255
181,0.016757977114102686,11.578281021118164
182,0.024695291967532285,14.167869648933411
183,0.03336248366107611,16.074694094657897
184,0.024060304848404997,15.819747157096863
185,0.027247058239154284,14.080417251586914
186,0.03849482946857734,14.862682900428773
187,0.051871629576582305,17.741634430885316
188,0.024372065818467945,14.284438610076904
189,0.022185568328950467,14.405220170021057
190,0.027156937705350402,13.339939203262329
191,0.02979083471625927,12.82153844833374
192,0.032884739797622624,24.71523693084717
193,0.02493633868691518,12.501880769729615
194,0.038608814534973133,14.710554456710815
195,0.01939114011438505,13.249353380203248
196,0.014600423733463685,12.43615592956543
197,0.060153346305305604,14.67808180809021
198,0.03344880132906838,15.530838809013368
199,0.028702043078953635,16.505636558532714
200,0.023013716763962293,12.714559679031373
201,0.03594551361997333,17.35689768791199
202,0.0835074736546676,19.284630422592162
203,0.051373971750435884,15.959395661354066
204,0.02335297129029641,13.069746799468994
205,0.02593720650920659,12.801891822814941
206,0.025328875562481697,11.9556058883667
207,0.024836847274366393,14.784011363983154
208,0.041786339207585586,16.449566440582274
209,0.04320126741944477,17.74387773513794
210,0.025832658146428003,13.869240264892579
211,0.017670090122737746,11.614289908409118
212,0.04904792185850738,14.66551766872406
213,0.03129489821182915,12.574510645866393
214,0.03166423044352996,13.998046216964722
215,0.024753507355255822,16.225369453430176
216,0.01601775124334381,11.493403367996216
217,0.037075401384188356,14.691640789508819
218,0.032942672332926574,13.134141144752503
219,0.022240899556782098,12.398676147460938
220,0.04018144207327719,20.896895112991334
221,0.03585298605813364,14.927594680786132
222,0.020323682991183888,12.420126247406007
223,0.020964469711880155,12.684254035949706
224,0.031535863867939044,16.55464639663696
225,0.0696919395881082,16.780296053886413
226,0.0284579294822106,13.627195100784302
227,0.10515747603171349,14.247407033443451
228,0.050679988674164636,15.506386308670043
229,0.0381048330948397,13.517843742370605
230,0.025812871847010685,11.654551935195922
231,0.025372039474386838,12.872924661636352
232,0.01886408414575271,10.34773030281067
233,0.02111721340486838,12.11009343624115
234,0.022746065956357597,12.806111850738525
235,0.0297479026369183,15.702040281295776
236,0.02416427116142586,11.945327482223512
237,0.04113802570380358,17.12305552005768
238,0.02474046775176248,12.79304783821106
239,0.016363287530111847,11.86661171913147
240,0.025702630942105315,12.51912471294403
241,0.022062336345829863,14.322622880935668
242,0.026573498398785204,13.736142563819886
243,0.019648009280940074,16.20025179862976
244,0.12073536293879443,16.170748786926268
245,0.031564114531611266,12.86057704925537
246,0.0485129893951148,17.765058193206787
247,0.0405378258826704,16.0430472946167
248,0.024774373738327995,11.384573845863342
249,0.044387639102897086,13.69833369731903
250,0.025454479641866784,13.201536540985108
251,0.020747852439635606,11.690829362869263
252,0.01926717530237511,10.70784888267517
253,0.0272141930682119,13.573574900627136
254,0.016214826528980666,13.86678014755249
255,0.018379851139179663,12.572387580871583
256,0.013634440296737011,11.70641586303711
257,0.02674236027263845,15.186434383392333
258,0.012794919507377926,11.369280180931092
259,0.02712857170246025,16.062737865448
260,0.011994773592559795,12.968865509033202
261,0.015477832350734388,11.740260944366455
262,0.0283440346961288,13.249524564743043
263,0.017905477462472844,14.601841335296632
264,0.017998802362799323,15.239753069877624
265,0.021369316538421116,16.35839114189148
266,0.020306774085161267,15.670010948181153
267,0.017067230676193503,14.954295802116395
268,0.01053275737038348,10.694896173477172
269,0.016818473254243144,14.327085037231445
270,0.010520611500651285,13.008602247238159
271,0.018362869909833535,17.27252194404602
272,0.08478705258461293,23.904945163726808
273,0.039996400270720184,15.539963607788087
274,0.02117229201924147,15.753915271759034
275,0.0261451171783483,13.035042805671692
276,0.030071465068999714,16.789091358184816
277,0.014328270791006617,13.526882801055908
278,0.018030308662036986,14.083946037292481
279,0.019413670339781676,13.276412539482116
280,0.015966137036157305,13.328569469451905
281,0.012120373712750734,12.580005445480346
282,0.011728752806111515,12.936882467269898
283,0.01823013773097543,16.14916018486023
284,0.0215393512533592,15.156766290664672
285,0.012346416554501048,12.855456800460816
286,0.012123594917211449,14.062992153167725
287,0.027716402025639582,18.26375283241272
288,0.01330532248466625,12.937063817977906
289,0.013577466378828831,13.689577584266663
290,0.041345378920984784,18.218125553131102
291,0.015188182232232067,12.627405891418457
292,0.016043907347848288,15.625172729492187
293,0.013500474486208986,12.696372728347779
294,0.025412597562863085,14.535016984939576
295,0.08420817978113977,19.83650535941124
296,0.054746383852022976,15.475156149864198
297,0.02490683517738944,13.785711231231689
298,0.07424381386532332,13.780110235214233
299,0.03533163825155043,15.47625597000122
300,0.02607468390428039,12.66476188659668
301,0.028984211604765733,15.058759574890138
302,0.01817807890707627,10.445828204154969
303,0.016675389370066115,10.665730600357056
304,0.02157191025093198,14.032884764671326
305,0.022766562539527514,13.307761120796204
306,0.012558266315318178,10.78120828151703
307,0.010029125938890502,11.296384830474853
308,0.01940815961739645,14.212098379135131
309,0.019088932536442373,14.876483917236328
310,0.021226816916373535,18.746164169311523
311,0.01655339476534209,13.874508085250854
312,0.013814355460635853,11.954630374908447
313,0.020508921444452426,14.00953013420105
314,0.009919190464152051,11.280012321472167
315,0.01294134080697404,11.789419994354247
316,0.09053000677314685,17.138929896354675
317,0.04016344163297617,16.656846084594726
318,0.02604446774274038,14.658477225303649
319,0.023357889233293464,14.36892822265625
320,0.0290057077606798,14.150050373077393
321,0.035594811611331496,20.39543641090393
322,0.021416201127059803,14.821197175979615
323,0.019050111512478908,11.826729474067688
324,0.015056112773600035,12.731756229400634
325,0.01258059216896072,11.257177124023437
326,0.016220974795032816,12.973095560073853
327,0.011690302493843775,11.92839693069458
328,0.017202327376244286,15.267463903427124
329,0.013444414161167515,12.50662217617035
330,0.012715424851412535,13.198384509086608
331,0.013252627392139402,12.935242867469787
332,0.011076520171372976,16.154656496047973
333,0.04201653822483907,18.164664878845215
334,0.03342180236240324,14.993865604400634
335,0.018545087231104845,14.509474906921387
336,0.015503185600891811,14.95723346233368
337,0.04741496933082729,18.54504578113556
338,0.04528983577802137,16.669530582427978
339,0.03340031164974789,15.72609655380249
340,0.02107221693718202,14.596499757766724
341,0.024196952560236015,15.38309953212738
342,0.01865878657050416,12.473006629943848
343,0.023128527393719196,13.013093891143798
344,0.012768017888301984,11.964382748603821
345,0.011872631453734357,12.055577211380005
346,0.014321534784976393,11.759724063873291
347,0.01207105914829299,11.516929769515992
348,0.03146486307060911,18.84901309967041
349,0.019768352084029175,15.218223114013671
350,0.011747349114666577,12.475734510421752
351,0.07132767191951107,22.482019515037535
352,0.0547753693892264,15.853166770935058
353,0.029172084248712052,14.069704332351684
354,0.0217852346636937,12.432153615951538
355,0.021348090964747827,14.648111658096314
356,0.014852962468576153,11.121035318374634
357,0.011149669392616489,12.312223644256592
358,0.01493445897820493,13.439945297241211
359,0.0124604279799496,12.501760387420655
360,0.008919510195337352,12.102606287002564
361,0.01586058955543649,13.03157518863678
362,0.008197472931678931,11.931609077453613
363,0.01004818467059522,12.160066251754762
364,0.008588503743194451,12.056686358451843
365,0.00987120150033661,13.403570222854615
366,0.006417567056560074,12.033890528678894
367,0.0071106166977915565,14.090536575317383
368,0.012967475451491737,14.966928033828735
369,0.010838194593237063,19.99947310447693
370,0.009149220773001615,16.50109766960144
371,0.00974935982839952,14.918846826553345
372,0.021361980812044407,16.33494752407074
373,0.024713537858867873,24.992475714683533
374,0.018005612182714684,15.790236015319824
375,0.01880944892669504,16.480714321136475
376,0.016076357398052892,18.700802812576296
377,0.026949235608663004,18.75108539581299
378,0.028319416968213336,19.22751168727875
379,0.027605201190379472,20.55691111564636
380,0.035654126827074736,20.192353982925415
381,0.03397672860600551,17.841422424316406
382,0.017343620323931646,14.408660717010498
383,0.021133448278415016,13.924428453445435
384,0.019899595921856417,15.36789023399353
385,0.020655568489455618,12.680402202606201
386,0.011813609910088872,13.550529613494874
387,0.01369474643648573,13.095484828948974
388,0.017826842458154035,14.855158772468567
389,0.028621091161720926,16.609927320480345
390,0.012759289562409322,13.91992470741272
391,0.011136839710052299,13.960300254821778
392,0.009845916936319555,12.338327770233155
393,0.011108974846260935,12.451483893394471
394,0.011487034628753463,13.970000147819519
